Customer ID,Recency,Frequency,Monetary,Segment
17664.0,109,2,207788.30000000002,Medium
17665.0,128,1,208347.0,Medium
17666.0,112,3,488266.79999999993,High
17667.0,70,4,701220.3,Top
17669.0,97,3,1012183.1000000001,Top
17671.0,0,2,307333.1,High
17672.0,52,5,962170.2000000001,Top
17673.0,10,7,954196.7,Top
17674.0,3,1,111244.20000000001,Low
17675.0,2,40,6617568.399999999,Top
17676.0,1,5,509919.2,High
17677.0,1,28,7521981.600000001,Top
17678.0,238,1,111610.49999999999,Low
17679.0,156,5,586635.0,High
17680.0,18,2,115828.5,Medium
17681.0,232,5,270544.0,High
17682.0,3,6,733506.5,Top
17683.0,20,3,303033.7,High
17685.0,7,6,1018106.7999999999,Top
17686.0,58,2,946219.5,Top
17687.0,55,1,160091.6,Medium
17688.0,28,1,112554.0,Low
17689.0,23,2,117319.59999999999,Medium
17690.0,1,8,993523.9999999999,Top
17691.0,3,3,181170.5,Medium
17692.0,31,8,826898.2000000001,Top
17694.0,146,2,522754.49999999994,High
17695.0,29,3,362859.0,High
17696.0,17,19,1995735.6,Top
17699.0,111,2,163540.0,Medium
17700.0,16,10,1533772.0999999999,Top
17702.0,18,2,488277.9,High
17703.0,53,1,109557.00000000001,Low
17705.0,90,2,96340.59999999999,Low
17706.0,1,17,3790831.3,Top
17707.0,11,6,169053.0,Medium
17708.0,37,2,229714.5,Medium
17709.0,105,4,197417.19999999998,Medium
17710.0,58,1,108595.0,Low
17713.0,17,4,443293.3,High
17714.0,59,4,465156.60000000003,High
17715.0,227,1,60383.99999999999,Low
17716.0,31,13,3811362.5999999996,Top
17717.0,56,1,139460.4,Medium
17718.0,279,1,110937.09999999999,Low
17720.0,2,7,581998.9,High
17721.0,294,1,113667.70000000001,Medium
17722.0,1,2,742338.4,Top
17723.0,10,1,37740.0,Low
17726.0,30,7,404062.19999999995,High
17728.0,39,2,504217.5,High
17729.0,231,1,162300.5,Medium
17730.0,17,7,915868.4,Top
17731.0,256,2,173485.6,Medium
17732.0,7,8,801575.4,Top
17734.0,160,3,274425.30000000005,High
17735.0,2,8,1529916.7,Top
17738.0,30,9,852668.7000000001,Top
17739.0,9,11,1827518.7999999998,Top
17740.0,24,6,157953.0,Medium
17741.0,41,2,37407.0,Low
17742.0,63,9,645046.9,Top
17743.0,83,1,84804.0,Low
17744.0,15,1,120893.8,Medium
17745.0,112,2,222125.80000000002,Medium
17746.0,106,3,293754.10000000003,High
17748.0,162,1,132515.5,Medium
17749.0,181,1,130114.20000000001,Medium
17751.0,56,1,58408.2,Low
17753.0,99,4,141362.2,Medium
17754.0,9,8,1031030.9,Top
17756.0,10,3,269637.5,High
17757.0,3,28,1396050.7,Top
17758.0,62,4,575657.1,High
17759.0,28,2,163510.4,Medium
17760.0,8,5,233595.80000000002,Medium
17762.0,91,1,48007.5,Low
17763.0,288,3,26325.500000000004,Low
17764.0,37,3,274177.39999999997,High
17765.0,83,1,57856.9,Low
17766.0,16,2,110855.70000000001,Low
17767.0,45,1,52484.5,Low
17768.0,22,4,448007.1,High
17769.0,18,7,1145501.5,Top
17771.0,71,2,52392.0,Low
17772.0,27,1,69301.0,Low
17773.0,149,2,212886.9,Medium
17774.0,32,5,762237.0,Top
17776.0,21,2,122307.2,Medium
17778.0,296,1,73149.0,Low
17780.0,302,3,128227.2,Medium
17782.0,17,2,251237.4,Medium
17783.0,147,1,34591.299999999996,Low
17784.0,185,1,41758.2,Low
17785.0,80,2,100432.8,Low
17787.0,6,1,272423.6,High
17789.0,296,1,63362.5,Low
17790.0,13,6,301590.7,High
17792.0,102,2,136289.5,Medium
17794.0,321,2,54501.00000000001,Low
17796.0,4,4,244584.8,Medium
17797.0,30,5,440832.80000000005,High
17798.0,216,1,65885.9,Low
17799.0,24,10,1186871.2000000002,Top
17801.0,86,3,284911.1,High
17802.0,7,8,1391710.6,Top
17803.0,27,1,68324.2,Low
17804.0,11,3,141998.6,Medium
17805.0,245,1,153446.40000000002,Medium
17807.0,30,3,162011.9,Medium
17808.0,183,4,97176.79999999999,Low
17809.0,6,11,2192427.6,Top
17810.0,303,2,138069.2,Medium
17811.0,9,8,650452.6,Top
17812.0,3,4,150027.6,Medium
17814.0,10,2,595466.8999999999,High
17815.0,28,1,219025.2,Medium
17816.0,0,3,28031.2,Low
17817.0,13,3,148173.9,Medium
17818.0,372,1,46168.6,Low
17819.0,6,6,1075830.5,Top
17820.0,9,1,66825.7,Low
17821.0,41,1,123809.40000000001,Medium
17822.0,55,5,800284.1,Top
17823.0,56,2,166222.5,Medium
17825.0,233,4,259725.2,High
17826.0,9,1,49335.8,Low
17827.0,256,1,143870.8,Medium
17829.0,44,4,1430975.0,Top
17833.0,358,1,125230.20000000001,Medium
17834.0,49,2,255177.90000000002,Medium
17838.0,0,10,1401079.0,Top
17840.0,78,1,65083.0,Low
17841.0,0,91,10937947.4,Top
17842.0,237,1,159355.3,Medium
17843.0,46,1,42520.4,Low
17845.0,190,4,220553.30000000002,Medium
17847.0,150,2,47985.299999999996,Low
17848.0,52,21,983426.7,Top
17849.0,115,4,169445.2,Medium
17850.0,7,155,18947281.900000002,Top
17851.0,57,6,574369.5,High
17852.0,23,3,201083.90000000002,Medium
17853.0,42,3,590627.2999999999,High
17854.0,97,4,280178.8,High
17855.0,7,1,77318.9,Low
17857.0,0,2,667184.0,Top
17858.0,4,19,2817268.8,Top
17860.0,3,4,265434.3,High
17861.0,20,10,1106451.7,Top
17862.0,20,3,341876.3,High
17863.0,4,7,956523.9999999999,Top
17864.0,20,2,119036.40000000001,Medium
17865.0,10,26,5840771.9,Top
17866.0,119,2,297961.0,High
17867.0,45,9,156946.6,Medium
17868.0,21,1,84045.5,Low
17869.0,3,3,221918.59999999998,Medium
17870.0,1,2,449106.0,High
17871.0,32,4,337828.5,High
17872.0,16,1,87271.90000000001,Low
17873.0,8,14,1709888.4,Top
17875.0,323,1,61827.0,Low
17876.0,34,3,1266887.4,Top
17878.0,30,2,369807.60000000003,High
17880.0,274,2,135420.0,Medium
17882.0,14,2,107877.2,Low
17883.0,174,3,119909.59999999999,Medium
17884.0,3,18,860590.4,Top
17886.0,72,3,260209.9,High
17888.0,9,17,403832.80000000005,High
17889.0,9,5,201668.49999999997,Medium
17894.0,1,11,478184.30000000005,High
17897.0,2,8,728437.5,Top
17898.0,87,2,54434.4,Low
17901.0,156,2,55388.99999999999,Low
17902.0,181,1,80067.99999999999,Low
17903.0,29,1,141003.30000000002,Medium
17905.0,8,10,584740.6,High
17907.0,275,1,107951.2,Low
17908.0,8,5,422713.9,High
17909.0,372,1,40718.5,Low
17910.0,361,1,96829.0,Low
17912.0,10,1,23861.3,Low
17913.0,35,12,1117636.8,Top
17915.0,186,1,83538.6,Low
17916.0,263,2,16231.9,Low
17918.0,135,3,146664.3,Medium
17919.0,73,1,198423.59999999998,Medium
17920.0,3,39,7450778.800000001,Top
17921.0,14,6,582428.1000000001,High
17922.0,178,1,63048.0,Low
17923.0,162,2,107115.0,Low
17924.0,8,2,212454.00000000003,Medium
17925.0,7,1,90309.6,Low
17926.0,79,3,236134.00000000003,Medium
17927.0,356,1,108780.0,Low
17928.0,206,1,47618.99999999999,Low
17929.0,22,8,828467.0,Top
17930.0,28,8,937853.7999999999,Top
17931.0,32,12,1107735.6,Top
17933.0,267,1,42435.299999999996,Low
17934.0,41,1,127613.00000000001,Medium
17935.0,35,5,199929.5,Medium
17938.0,55,1,53387.299999999996,Low
17940.0,80,6,9726097.5,Top
17941.0,225,3,417626.4,High
17944.0,58,1,27746.3,Low
17945.0,331,3,133329.5,Medium
17949.0,6,74,22243512.0,Top
17950.0,0,6,350486.2,High
17951.0,8,2,232189.80000000002,Medium
17952.0,13,4,291730.2,High
17953.0,175,1,58892.90000000001,Low
17954.0,2,9,599004.1,High
17955.0,290,2,145262.0,Medium
17958.0,363,1,172205.4,Medium
17959.0,227,1,52077.5,Low
17960.0,157,2,22681.0,Low
17961.0,7,62,628204.5,High
17962.0,184,3,208883.49999999997,Medium
17963.0,106,4,237969.19999999998,Medium
17964.0,7,1,96851.2,Low
17965.0,0,17,1686463.7000000002,Top
17966.0,226,5,320231.3,High
17967.0,6,2,82665.4,Low
17968.0,8,4,218462.8,Medium
17969.0,137,18,786653.3,Top
17971.0,183,1,59917.799999999996,Low
17974.0,16,3,382986.99999999994,High
17975.0,1,12,935052.9,Top
17976.0,7,1,119062.3,Medium
17977.0,35,1,452624.69999999995,High
17978.0,0,4,429196.3,High
17980.0,28,1,74469.90000000001,Low
17981.0,45,1,88474.40000000001,Low
17982.0,315,1,51126.600000000006,Low
17983.0,30,1,63532.700000000004,Low
17984.0,27,4,369818.7,High
17987.0,11,4,283741.9,High
17988.0,122,7,106715.40000000001,Low
17989.0,14,1,76712.09999999999,Low
17990.0,15,3,331804.89999999997,High
17991.0,226,1,76571.5,Low
17992.0,24,1,93565.59999999999,Low
17993.0,252,1,83616.3,Low
17994.0,23,7,590201.7999999999,High
17995.0,17,2,155170.6,Medium
17996.0,14,3,178462.1,Medium
17998.0,15,3,236518.80000000002,Medium
17999.0,1,2,125211.70000000001,Medium
18000.0,199,1,45972.5,Low
18001.0,84,4,188333.69999999998,Medium
18002.0,10,4,90416.90000000001,Low
18003.0,11,1,130798.7,Medium
18006.0,16,3,194187.1,Medium
18007.0,27,1,79631.4,Low
18008.0,50,14,6527869.3,Top
18009.0,177,7,701830.7999999999,Top
18011.0,8,2,151992.30000000002,Medium
18012.0,358,1,42661.0,Low
18016.0,45,2,176453.0,Medium
18017.0,66,1,61050.0,Low
18018.0,34,2,65064.5,Low
18020.0,178,1,70477.6,Low
18021.0,144,2,80071.7,Low
18022.0,20,4,330976.1,High
18025.0,14,6,435756.4,High
18026.0,135,2,767405.9,Top
18028.0,218,1,71058.5,Low
18029.0,277,1,160494.9,Medium
18031.0,13,1,166981.0,Medium
18034.0,10,1,124142.4,Medium
18035.0,20,2,202145.80000000002,Medium
18036.0,20,8,422676.89999999997,High
18037.0,56,9,36038.0,Low
18038.0,191,1,52347.6,Low
18039.0,9,4,202841.40000000002,Medium
18041.0,0,20,1678427.3,Top
18042.0,176,1,42957.0,Low
18043.0,1,1,106526.70000000001,Low
18044.0,22,8,524293.7,High
18046.0,284,1,70163.09999999999,Low
18047.0,16,2,120653.29999999999,Medium
18048.0,128,1,82376.79999999999,Low
18049.0,72,2,185340.4,Medium
18050.0,28,1,124934.20000000001,Medium
18051.0,269,7,844443.6000000001,Top
18052.0,199,1,4024556.6,Top
18053.0,160,2,100288.5,Low
18054.0,27,1,65305.0,Low
18055.0,2,6,1621258.5999999999,Top
18056.0,253,1,70651.5,Low
18057.0,28,3,439730.2,High
18058.0,176,2,223443.0,Medium
18060.0,43,2,438620.2,High
18061.0,1,19,1616737.2000000002,Top
18062.0,21,3,337495.5,High
18063.0,25,2,69042.00000000001,Low
18064.0,81,9,1357097.0999999999,Top
18065.0,23,15,1285306.0,Top
18066.0,21,2,415288.00000000006,High
18069.0,18,6,908601.6,Top
18070.0,304,1,116217.00000000001,Medium
18071.0,0,5,360983.1,High
18074.0,8,2,377192.80000000005,High
18075.0,9,10,1173469.8,Top
18076.0,15,1,56051.3,Low
18077.0,1,8,628722.5,High
18078.0,60,2,144078.0,Medium
18079.0,126,1,218588.59999999998,Medium
18083.0,32,1,171506.09999999998,Medium
18084.0,18,2,260757.5,High
18085.0,8,3,353646.0,High
18087.0,14,15,3961145.9999999995,Top
18089.0,81,1,158526.5,Medium
18090.0,56,1,119102.99999999999,Medium
18091.0,228,1,133514.5,Medium
18092.0,0,8,2631136.6,Top
18093.0,79,4,868090.3,Top
18094.0,81,6,1248461.4000000001,Top
18095.0,62,3,637524.7999999999,Top
18096.0,77,3,299259.69999999995,High
18097.0,20,5,727242.4,Top
18098.0,31,1,195337.80000000002,Medium
18100.0,185,1,167077.2,Medium
18101.0,9,3,147855.7,Medium
18102.0,0,89,129190809.49999999,Top
18103.0,184,1,39146.0,Low
18106.0,111,5,377089.2,High
18107.0,77,1,61375.6,Low
18108.0,231,2,213789.7,Medium
18109.0,4,13,676448.8,Top
18110.0,46,1,71587.6,Low
18111.0,224,1,150164.5,Medium
18112.0,53,2,155647.9,Medium
18113.0,3,1,28238.4,Low
18115.0,332,1,3589.0000000000005,Low
18116.0,11,5,270610.6,High
18118.0,4,4,395178.5,High
18119.0,2,1,66859.0,Low
18123.0,148,1,34114.0,Low
18124.0,107,1,37980.5,Low
18127.0,38,1,77348.5,Low
18128.0,172,1,147737.30000000002,Medium
18131.0,266,1,82495.2,Low
18132.0,139,1,81448.09999999999,Low
18134.0,233,2,164650.0,Medium
18135.0,27,5,210052.7,Medium
18136.0,44,2,313401.1,High
18137.0,186,2,54016.3,Low
18140.0,108,1,198471.69999999998,Medium
18141.0,36,2,326513.9,High
18144.0,8,8,802622.5,Top
18145.0,17,7,1016830.3,Top
18148.0,281,1,41754.5,Low
18149.0,39,4,348495.6,High
18151.0,55,4,453653.3,High
18152.0,281,1,157875.3,Medium
18153.0,294,1,91101.4,Low
18154.0,23,3,197361.69999999998,Medium
18156.0,4,1,69145.59999999999,Low
18157.0,206,1,79143.0,Low
18160.0,21,1,135353.4,Medium
18161.0,14,1,68231.7,Low
18162.0,367,1,137458.69999999998,Medium
18163.0,219,1,269670.8,High
18166.0,258,1,64935.0,Low
18168.0,7,11,939341.2,Top
18170.0,9,6,702145.3,Top
18171.0,105,4,446220.0,High
18172.0,22,32,3665057.1999999997,Top
18173.0,247,1,218122.4,Medium
18174.0,238,1,21645.0,Low
18175.0,310,1,65157.0,Low
18177.0,195,3,323916.5,High
18178.0,37,7,1669784.1,Top
18179.0,157,2,279120.6,High
18181.0,35,4,303951.3,High
18182.0,98,1,107718.09999999999,Low
18186.0,357,1,121944.59999999999,Medium
18187.0,266,1,268209.3,High
18188.0,65,3,473433.5,High
18189.0,260,1,115991.3,Medium
18190.0,238,3,170629.2,Medium
18191.0,112,1,118991.99999999999,Medium
18193.0,15,2,356528.3,High
18194.0,73,5,1179634.0,Top
18195.0,22,1,37429.2,Low
18196.0,106,2,285107.19999999995,High
18197.0,210,1,85137.0,Low
18199.0,318,1,127557.5,Medium
18201.0,357,1,165586.1,Medium
18203.0,16,3,122877.00000000001,Medium
18206.0,188,1,116424.19999999998,Medium
18207.0,134,1,201453.90000000002,Medium
18208.0,200,1,133229.6,Medium
18210.0,17,1,54556.49999999999,Low
18212.0,312,1,110371.0,Low
18214.0,165,4,658725.7999999999,Top
18215.0,72,4,715265.5,Top
18217.0,148,2,119617.3,Medium
18218.0,231,2,177570.4,Medium
18219.0,3,8,552454.4,High
18220.0,29,5,598097.6,High
18221.0,25,1,141832.1,Medium
18223.0,22,12,2781034.7,Top
18225.0,0,15,2789740.8000000003,Top
18226.0,13,15,2460807.1,Top
18227.0,119,1,109150.0,Low
18229.0,1,10,1304919.7,Top
18230.0,13,2,547918.2000000001,High
18231.0,41,23,1769488.0000000002,Top
18234.0,186,1,66452.0,Low
18236.0,23,6,337850.7,High
18238.0,150,1,100240.40000000001,Low
18239.0,7,2,217837.5,Medium
18241.0,50,4,338143.0,High
18242.0,80,4,507906.4,High
18243.0,49,1,190838.59999999998,Medium
18244.0,65,2,210396.8,Medium
18245.0,14,13,1390430.4000000001,Top
18246.0,244,1,60206.4,Low
18247.0,49,3,310700.10000000003,High
18251.0,80,8,8126731.8,Top
18252.0,183,5,375705.39999999997,High
18253.0,277,1,117615.59999999999,Medium
18254.0,216,1,99122.99999999999,Low
18255.0,91,1,73944.5,Low
18256.0,22,1,40959.0,Low
18257.0,81,4,837132.4,Top
18258.0,99,6,762077.9,Top
18259.0,1,5,732452.0,Top
18260.0,9,17,2707996.6999999997,Top
18262.0,28,2,158382.2,Medium
18264.0,133,1,223202.5,Medium
18266.0,69,1,92907.0,Low
18267.0,307,1,99666.90000000001,Low
18268.0,226,5,541950.1,High
18269.0,1,1,62382.0,Low
18270.0,67,1,59718.0,Low
18271.0,244,2,251914.5,Medium
18272.0,183,3,483738.00000000006,High
18273.0,225,1,56610.0,Low
18275.0,213,2,274484.5,High
18276.0,27,5,488644.2,High
18277.0,32,4,395777.9,High
18278.0,39,1,88911.0,Low
18279.0,154,1,85595.79999999999,Low
18280.0,29,1,113793.5,Medium
18281.0,212,1,44518.399999999994,Low
18283.0,17,6,229166.9,Medium
18284.0,66,1,170821.6,Medium
18285.0,295,1,157990.0,Medium
18286.0,111,2,479679.10000000003,High
18287.0,17,4,867912.7000000001,Top
